row_id,年度标识,城市名称,城市代码,城市类别,省份名称,gdp（亿元人民币）,第一产业增加值（亿元人民币）,第二产业增加值,第三产业增加值,第一产业占GDP比重,第二产业占GDP比重,第三产业占GDP比重,产业结构,产业整体升级,产业结构高级化
1597,2015.0,七台河市,230900.0,地级市,黑龙江省,212.7,34.20000076293945,78.19999694824219,100.19999694824219,0.1607898473739624,0.3676539659500122,0.4710860252380371,0.4710860252380371,2.3093557357788086,1.2813299894332886
1598,2016.0,七台河市,230900.0,地级市,黑龙江省,216.6,31.799999237060547,79.0999984741211,105.69999694824219,0.14681440591812134,0.3651892840862274,0.48799628019332886,0.48799628019332886,2.341181755065918,1.3362832069396973
1599,2017.0,七台河市,230900.0,地级市,黑龙江省,228.8,29.899999618530277,85.5,113.5,0.1306818127632141,0.37368881702423096,0.4960664212703705,0.4960664212703705,2.3662586212158203,1.3274853229522705
1600,2018.0,七台河市,230900.0,地级市,黑龙江省,250.3,30.899999618530277,99.80000305175781,119.5999984741211,0.12345185875892639,0.3987215459346771,0.4778265953063965,0.4778265953063965,2.354374647140503,1.1983966827392578
1601,2019.0,七台河市,230900.0,地级市,黑龙江省,231.3368,33.1427001953125,95.4531021118164,102.74099731445312,0.1432660073041916,0.4126152992248535,0.4441186785697937,0.4441186785697937,2.3008525371551514,1.0763505697250366
1602,2020.0,七台河市,230900.0,地级市,黑龙江省,206.4351,36.0161018371582,79.17520141601562,91.2437973022461,0.17446695268154144,0.38353556394577026,0.4419974982738495,0.4419974982738495,2.267530679702759,1.1524289846420288
1603,2021.0,七台河市,230900.0,地级市,黑龙江省,231.4,37.29999923706055,99.30000305175781,94.80000305175781,0.16119273006916046,0.4291270673274994,0.40968021750450134,0.40968021750450134,2.2484874725341797,0.9546827673912048
1604,2022.0,七台河市,230900.0,地级市,黑龙江省,268.9,43.6,121.7,103.6,0.16214206024544442,0.4525846039419859,0.38527333581256973,0.38527333581256973,2.223131275567125,0.8512736236647493
1605,2023.0,七台河市,230900.0,地级市,黑龙江省,262.9,43.4,109.9,109.6,0.16508178014454167,0.4180296690756942,0.41688855077976417,0.41688855077976417,2.2518067706352225,0.9972702456778889
1606,2000.0,牡丹江市,231000.0,地级市,黑龙江省,207.7,29.100000381469727,88.9000015258789,89.69999694824219,0.14010591804981232,0.4280211925506592,0.4318728744983673,0.4318728744983673,2.291766881942749,1.0089988708496094
1607,2001.0,牡丹江市,231000.0,地级市,黑龙江省,228.6,31.399999618530277,98.19999694824219,99.0,0.13735783100128174,0.4295713007450104,0.4330708682537079,0.4330708682537079,2.295712947845459,1.0081466436386108
1608,2002.0,牡丹江市,231000.0,地级市,黑龙江省,242.4,25.399999618530277,105.0,112.0999984741211,0.1047854796051979,0.43316832184791565,0.4624587297439575,0.4624587297439575,2.3584983348846436,1.0676190853118896
1609,2003.0,牡丹江市,231000.0,地级市,黑龙江省,266.9036,34.71500015258789,112.1708984375,120.0177001953125,0.1300656944513321,0.4202674627304077,0.4496668577194214,0.4496668577194214,2.31960129737854,1.0699540376663208
1610,2004.0,牡丹江市,231000.0,地级市,黑龙江省,301.8,38.900001525878906,127.9000015258789,134.89999389648438,0.12889331579208374,0.4237906038761139,0.44698473811149597,0.44698473811149597,2.3174288272857666,1.0547301769256592
1611,2005.0,牡丹江市,231000.0,地级市,黑龙江省,302.8103,47.61899948120117,105.93900299072266,149.2523193359375,0.1572568714618683,0.34985271096229553,0.49289050698280334,0.49289050698280334,2.3356337547302246,1.4088515043258667
1612,2006.0,牡丹江市,231000.0,地级市,黑龙江省,347.1,55.0,119.0999984741211,173.0,0.1584557741880417,0.3431287705898285,0.49841544032096863,0.49841544032096863,2.3399596214294434,1.4525609016418457
1613,2007.0,牡丹江市,231000.0,地级市,黑龙江省,416.966,67.0009994506836,143.060302734375,206.90469360351562,0.16068695485591888,0.3430982530117035,0.49621477723121643,0.49621477723121643,2.3355278968811035,1.446276068687439
1614,2008.0,牡丹江市,231000.0,地级市,黑龙江省,501.1,83.80000305175781,176.5,240.8000030517578,0.16723209619522095,0.35222509503364563,0.4805428087711334,0.4805428087711334,2.3133106231689453,1.3643059730529785
1615,2009.0,牡丹江市,231000.0,地级市,黑龙江省,629.2848,98.30743408203124,235.65554809570312,295.3218078613281,0.15622089803218842,0.37448155879974365,0.46929752826690674,0.46929752826690674,2.3130764961242676,1.253192663192749
1616,2010.0,牡丹江市,231000.0,地级市,黑龙江省,764.9791,122.5802764892578,303.1461181640625,339.25274658203125,0.160240039229393,0.3962802588939667,0.4434797465801239,0.4434797465801239,2.2832398414611816,1.119106411933899
1617,2011.0,牡丹江市,231000.0,地级市,黑龙江省,316.0451,153.73609924316406,53.79443359375,108.51460266113281,0.48643723130226135,0.17021125555038452,0.3433516323566437,0.3433516323566437,1.8569146394729614,2.0172088146209717
1618,2012.0,牡丹江市,231000.0,地级市,黑龙江省,981.0518,188.4214324951172,422.6129150390625,370.0174560546875,0.19206063449382782,0.43077534437179565,0.3771640360355377,0.3771640360355377,2.185103416442871,0.8755469918251038
1619,2013.0,牡丹江市,231000.0,地级市,黑龙江省,1092.6389,195.98849487304688,483.21978759765625,413.43060302734375,0.1793716996908188,0.44225022196769714,0.3783780634403229,0.3783780634403229,2.1990063190460205,0.8555746674537659
1620,2014.0,牡丹江市,231000.0,地级市,黑龙江省,1130.3,202.8999938964844,453.79998779296875,473.6000061035156,0.17950986325740814,0.4014863073825836,0.41900381445884705,0.41900381445884705,2.2394938468933105,1.0436315536499023
1621,2015.0,牡丹江市,231000.0,地级市,黑龙江省,1178.6,222.8000030517578,454.6000061035156,501.1000061035156,0.18903784453868866,0.3857118785381317,0.42516544461250305,0.42516544461250305,2.2359578609466553,1.102287769317627
1622,2016.0,牡丹江市,231000.0,地级市,黑龙江省,1231.2,228.1999969482422,472.70001220703125,530.2999877929688,0.18534763157367706,0.3839343786239624,0.43071797490119934,0.43071797490119934,2.245370388031006,1.1218531131744385
1623,2017.0,牡丹江市,231000.0,地级市,黑龙江省,1344.7,178.8000030517578,478.1000061035156,687.7999877929688,0.13296645879745483,0.35554400086402893,0.5114895701408386,0.5114895701408386,2.378523111343384,1.4386111497879028
1624,2018.0,牡丹江市,231000.0,地级市,黑龙江省,1302.7,164.1999969482422,446.20001220703125,692.2000122070312,0.12604589760303497,0.3425194025039673,0.5313579440116882,0.5313579440116882,2.405158519744873,1.5513222217559814
1625,2019.0,牡丹江市,231000.0,地级市,黑龙江省,824.9915,179.09800720214844,176.4322967529297,469.4612121582031,0.21709072589874268,0.21385952830314636,0.5690497756004333,0.5690497756004333,2.351959228515625,2.660857677459717
1626,2020.0,牡丹江市,231000.0,地级市,黑龙江省,831.7356,197.3466033935547,178.06500244140625,456.3240051269531,0.23727083206176758,0.21408846974372864,0.5486407279968262,0.5486407279968262,2.3113698959350586,2.5626821517944336
1627,2021.0,牡丹江市,231000.0,地级市,黑龙江省,875.0,211.3999938964844,188.3000030517578,475.3999938964844,0.24159999191761017,0.2152000069618225,0.5433142781257629,0.5433142781257629,2.301942825317383,2.5246946811676025
1628,2022.0,牡丹江市,231000.0,地级市,黑龙江省,925.7,231.5,193.9,500.3,0.2500810197688236,0.20946310899859566,0.5404558712325808,0.5404558712325808,2.290374851463757,2.580195977307891
1629,2023.0,牡丹江市,231000.0,地级市,黑龙江省,952.6,222.5,194.2,535.9,0.23357127860592064,0.2038631114843586,0.5625656099097207,0.5625656099097207,2.3289943313038,2.759526261585994
1630,2000.0,黑河市,231100.0,地级市,黑龙江省,76.6,24.600000381469727,17.299999237060547,34.70000076293945,0.3211488425731659,0.22584855556488037,0.4530026316642761,0.4530026316642761,2.1318538188934326,2.0057804584503174
1631,2001.0,黑河市,231100.0,地级市,黑龙江省,82.5,26.799999237060547,17.5,38.099998474121094,0.324848473072052,0.21212121844291687,0.4618181586265564,0.4618181586265564,2.13454532623291,2.177142858505249
1632,2002.0,黑河市,231100.0,地级市,黑龙江省,89.6,29.399999618530277,18.700000762939453,41.5,0.328125,0.2087053656578064,0.4631696343421936,0.4631696343421936,2.135044574737549,2.2192511558532715
1633,2003.0,黑河市,231100.0,地级市,黑龙江省,97.1388,31.265499114990234,20.9601993560791,44.91310119628906,0.32186415791511536,0.2157757729291916,0.46236005425453186,0.46236005425453186,2.140495777130127,2.142780303955078
1634,2004.0,黑河市,231100.0,地级市,黑龙江省,112.3,40.59999847412109,22.700000762939453,49.0,0.3615315854549408,0.20213714241981506,0.43633124232292175,0.43633124232292175,2.0747995376586914,2.158590316772461
1635,2005.0,黑河市,231100.0,地级市,黑龙江省,120.496,45.972801208496094,18.916500091552734,55.6067008972168,0.38152968883514404,0.15698862075805664,0.4614817202091217,0.4614817202091217,2.0799520015716553,2.939587116241455
1636,2006.0,黑河市,231100.0,地级市,黑龙江省,135.7,51.400001525878906,22.0,62.29999923706055,0.3787767291069031,0.16212232410907745,0.45910096168518066,0.45910096168518066,2.080324172973633,2.831818103790283
1637,2007.0,黑河市,231100.0,地级市,黑龙江省,166.3188,68.81199645996094,26.502899169921875,71.00389862060547,0.4137355387210846,0.15934999287128448,0.4269144535064697,0.4269144535064697,2.013178825378418,2.6790993213653564
1638,2008.0,黑河市,231100.0,地级市,黑龙江省,205.6,91.1999969482422,33.099998474121094,81.30000305175781,0.443579763174057,0.16099220514297485,0.39542803168296814,0.39542803168296814,1.9518482685089111,2.456193447113037
1639,2009.0,黑河市,231100.0,地级市,黑龙江省,224.2095,99.60060119628906,36.22919845581055,88.37969970703125,0.4442300796508789,0.16158635914325714,0.39418357610702515,0.39418357610702515,1.949953556060791,2.439460515975952
1640,2010.0,黑河市,231100.0,地级市,黑龙江省,261.0994,116.93080139160156,44.70610046386719,99.4625015258789,0.4478401839733124,0.1712225377559662,0.3809373080730438,0.3809373080730438,1.9330971240997314,2.2248082160949707
1641,2011.0,黑河市,231100.0,地级市,黑龙江省,912.0937,359.4617919921875,232.1638946533203,320.4679870605469,0.3941062092781067,0.25453951954841614,0.3513542413711548,0.3513542413711548,1.9572479724884033,1.3803523778915405
1642,2012.0,黑河市,231100.0,地级市,黑龙江省,366.0823,182.6385040283203,62.5859375,120.85786437988281,0.4989001154899597,0.1709613800048828,0.33013850450515747,0.33013850450515747,1.8312383890151978,1.9310705661773682
1643,2013.0,黑河市,231100.0,地级市,黑龙江省,389.6462,186.78990173339844,68.09110260009766,134.76519775390625,0.47938334941864014,0.17475110292434692,0.34586554765701294,0.34586554765701294,1.8664822578430176,1.9791895151138306
1644,2014.0,黑河市,231100.0,地级市,黑龙江省,421.4,202.5,67.80000305175781,151.0,0.48054105043411255,0.1608922779560089,0.3583293855190277,0.3583293855190277,1.8773137331008911,2.2271385192871094
1645,2015.0,黑河市,231100.0,地级市,黑龙江省,447.7,214.1000061035156,67.9000015258789,165.6999969482422,0.4782220423221588,0.15166406333446503,0.37011390924453735,0.37011390924453735,1.8918919563293457,2.4403533935546875
1646,2016.0,黑河市,231100.0,地级市,黑龙江省,470.8,222.8999938964844,70.4000015258789,177.5,0.4734494388103485,0.1495327204465866,0.3770178556442261,0.3770178556442261,1.9035685062408447,2.5213067531585693
1647,2017.0,黑河市,231100.0,地级市,黑龙江省,488.8,226.3000030517578,72.5,190.0,0.4629705548286438,0.14832241833209991,0.3887070417404175,0.3887070417404175,1.9257365465164185,2.620689630508423
1648,2018.0,黑河市,231100.0,地级市,黑龙江省,505.1,223.1999969482422,79.5,202.39999389648438,0.44189268350601196,0.15739457309246063,0.4007127285003662,0.4007127285003662,1.9588199853897095,2.5459117889404297
1649,2019.0,黑河市,231100.0,地级市,黑龙江省,578.9001,246.097900390625,69.94219970703125,262.8599853515625,0.42511290311813354,0.12081912159919739,0.4540679454803467,0.4540679454803467,2.0289549827575684,3.7582459449768066
1650,2020.0,黑河市,231100.0,地级市,黑龙江省,614.3528,275.7019958496094,78.1427993774414,260.5079650878906,0.4487681984901428,0.1271953135728836,0.4240364134311676,0.4240364134311676,1.9752681255340576,3.333742380142212
1651,2021.0,黑河市,231100.0,地级市,黑龙江省,637.1,280.70001220703125,85.9000015258789,270.5,0.4405902028083801,0.13482969999313354,0.4245801270008087,0.4245801270008087,1.983989953994751,3.149010419845581
1652,2022.0,黑河市,231100.0,地级市,黑龙江省,660.2,279.6,91.6,289.0,0.4235080278703423,0.13874583459557707,0.43774613753408054,0.43774613753408054,2.0142381096637383,3.155021834061136
1653,2023.0,黑河市,231100.0,地级市,黑龙江省,660.6,266.6,94.2,299.8,0.40357250983953985,0.14259763851044505,0.45382985165001516,0.45382985165001516,2.0502573418104753,3.1825902335456475
1654,2000.0,绥化市,231200.0,地级市,黑龙江省,315.3,96.9000015258789,83.19999694824219,135.1999969482422,0.3073263466358185,0.26387566328048706,0.42879796028137207,0.42879796028137207,2.121471643447876,1.625
1655,2001.0,绥化市,231200.0,地级市,黑龙江省,339.6,98.6999969482422,89.80000305175781,151.10000610351562,0.2906360328197479,0.2644287347793579,0.44493523240089417,0.44493523240089417,2.154299259185791,1.6826280355453491
1656,2002.0,绥化市,231200.0,地级市,黑龙江省,320.2,101.0999984741211,80.19999694824219,138.89999389648438,0.315740168094635,0.2504684329032898,0.4337913691997528,0.4337913691997528,2.118051052093506,1.7319202423095703
1657,2003.0,绥化市,231200.0,地级市,黑龙江省,349.8974,104.15789794921876,90.26190185546875,155.47760009765625,0.2976812720298767,0.2579667568206787,0.4443519711494446,0.4443519711494446,2.1466708183288574,1.7225162982940674
1658,2004.0,绥化市,231200.0,地级市,黑龙江省,397.6,116.5,103.30000305175781,177.8000030517578,0.29300805926322937,0.25980886816978455,0.44718310236930847,0.44718310236930847,2.154175043106079,1.7212003469467163
1659,2005.0,绥化市,231200.0,地级市,黑龙江省,350.7883,126.45069885253906,78.0199966430664,146.31759643554688,0.3604758083820343,0.2224133312702179,0.4171108305454254,0.4171108305454254,2.0566349029541016,1.8753858804702759
1660,2006.0,绥化市,231200.0,地级市,黑龙江省,397.3,137.8000030517578,90.19999694824219,169.3000030517578,0.3468411862850189,0.22703246772289276,0.4261263608932495,0.4261263608932495,2.079285144805908,1.8769402503967285
1661,2007.0,绥化市,231200.0,地级市,黑龙江省,447.2112,152.90159606933594,107.16079711914062,187.1488037109375,0.34190019965171814,0.23962010443210602,0.41847968101501465,0.41847968101501465,2.0765795707702637,1.7464298009872437
1662,2008.0,绥化市,231200.0,地级市,黑龙江省,534.2,179.1999969482422,132.5,222.5,0.33545488119125366,0.24803444743156433,0.416510671377182,0.416510671377182,2.0810558795928955,1.6792452335357666
1663,2009.0,绥化市,231200.0,地级市,黑龙江省,605.879,208.68490600585935,147.85459899902344,249.33949279785156,0.3444333076477051,0.24403321743011475,0.4115334749221802,0.4115334749221802,2.0671000480651855,1.6863831281661987
1664,2010.0,绥化市,231200.0,地级市,黑龙江省,733.4286,267.0929870605469,181.46839904785156,284.8671875,0.3641704022884369,0.24742476642131805,0.3884047865867615,0.3884047865867615,2.0242342948913574,1.5697895288467407
1665,2011.0,绥化市,231200.0,地级市,黑龙江省,124.6602,50.53670120239258,28.034500122070312,46.0890007019043,0.40539562702178955,0.22488734126091003,0.3697170317173004,0.3697170317173004,1.9643213748931885,1.644010066986084
1666,2012.0,绥化市,231200.0,地级市,黑龙江省,1063.5381,428.0685119628906,285.69329833984375,349.77630615234375,0.40249475836753845,0.2686253488063812,0.3288798928260803,0.3288798928260803,1.9263851642608643,1.2243070602416992
1667,2013.0,绥化市,231200.0,地级市,黑龙江省,1210.0083,489.6162109375,337.3507995605469,383.0412902832031,0.40463870763778687,0.2788003981113434,0.31656086444854736,0.31656086444854736,1.9119220972061157,1.135439157485962
1668,2014.0,绥化市,231200.0,地级市,黑龙江省,1190.2,474.2999877929688,319.0,397.0,0.39850443601608276,0.26802217960357666,0.3335573971271515,0.3335573971271515,1.9352209568023682,1.2445141077041626
1669,2015.0,绥化市,231200.0,地级市,黑龙江省,1272.2,506.0,334.0,432.20001220703125,0.39773619174957275,0.2625373303890228,0.3397264778614044,0.3397264778614044,1.9419902563095093,1.2940120697021484
1670,2016.0,绥化市,231200.0,地级市,黑龙江省,1316.3,512.7000122070312,335.6000061035156,468.1000061035156,0.3895008862018585,0.25495707988739014,0.35561802983283997,0.35561802983283997,1.9662691354751587,1.39481520652771
1671,2017.0,绥化市,231200.0,地级市,黑龙江省,1336.8,480.5,354.8999938964844,501.3999938964844,0.3594404458999634,0.2654847204685211,0.3750748038291931,0.3750748038291931,2.015634298324585,1.4127923250198364
1672,2018.0,绥化市,231200.0,地级市,黑龙江省,1359.6,478.8999938964844,353.70001220703125,527.0,0.35223594307899475,0.2601500451564789,0.38761401176452637,0.38761401176452637,2.0353779792785645,1.489963173866272
1673,2019.0,绥化市,231200.0,地级市,黑龙江省,1101.1239,511.0152893066406,125.4386978149414,464.6698913574219,0.464085191488266,0.11391878873109818,0.42199599742889404,0.42199599742889404,1.9579107761383057,3.7043583393096924
1674,2020.0,绥化市,231200.0,地级市,黑龙江省,1150.1633,560.289306640625,130.1540985107422,459.71990966796875,0.48713892698287964,0.11316140741109848,0.39969968795776367,0.39969968795776367,1.9125608205795288,3.5321202278137207
1675,2021.0,绥化市,231200.0,地级市,黑龙江省,1177.7,570.5,136.1999969482422,470.8999938964844,0.4844187796115875,0.11564914137125015,0.399847149848938,0.399847149848938,1.915258526802063,3.4574155807495117
1676,2022.0,绥化市,231200.0,地级市,黑龙江省,1238.1,588.5,158.6,491.0,0.4753250949034812,0.12809950730958727,0.3965753977869316,0.3965753977869316,1.9212503028834504,3.0958385876418664
1677,2023.0,绥化市,231200.0,地级市,黑龙江省,1234.8,569.4,165.1,500.3,0.4611273080660836,0.13370586329770004,0.4051668286362164,0.4051668286362164,1.9440395205701329,3.0302846759539674
1678,2000.0,大兴安岭地区,232700.0,地级市,黑龙江省,42.2,5.5,19.399999618530273,17.200000762939453,0.13033175468444824,0.4597156345844269,0.40758296847343445,0.40758296847343445,2.2725119590759277,0.8865979909896851
1679,2001.0,大兴安岭地区,232700.0,地级市,黑龙江省,45.4,6.099999904632568,20.700000762939453,18.600000381469727,0.13436123728752136,0.4559471607208252,0.40969163179397583,0.40969163179397583,2.2753305435180664,0.8985506892204285
1680,2002.0,大兴安岭地区,232700.0,地级市,黑龙江省,48.6,6.900000095367432,22.0,19.700000762939453,0.1419753134250641,0.45267489552497864,0.40534982085227966,0.40534982085227966,2.2633745670318604,0.8954545855522156
1681,2003.0,大兴安岭地区,232700.0,地级市,黑龙江省,52.6292,15.66349983215332,16.26420021057129,20.701499938964844,0.29761993885040283,0.3090337812900543,0.39334627985954285,0.39334627985954285,2.095726251602173,1.2728261947631836
1682,2004.0,大兴安岭地区,232700.0,地级市,黑龙江省,55.3,18.5,15.0,21.799999237060547,0.33453887701034546,0.2712477445602417,0.39421337842941284,0.39421337842941284,2.0596745014190674,1.4533332586288452
1683,2005.0,大兴安岭地区,232700.0,地级市,黑龙江省,46.0839,17.958999633789062,6.583600044250488,21.5412654876709,0.3897022604942322,0.14286117255687714,0.4674358069896698,0.4674358069896698,2.0777320861816406,3.271958351135254
1684,2006.0,大兴安岭地区,232700.0,地级市,黑龙江省,50.5,19.100000381469727,7.800000190734863,23.600000381469727,0.37821781635284424,0.15445545315742493,0.46732673048973083,0.46732673048973083,2.089108943939209,3.0256409645080566
1685,2007.0,大兴安岭地区,232700.0,地级市,黑龙江省,59.0996,23.625,9.783499717712402,25.691099166870117,0.39974889159202576,0.1655425727367401,0.43470850586891174,0.43470850586891174,2.034959554672241,2.625962018966675
1686,2008.0,大兴安岭地区,232700.0,地级市,黑龙江省,69.7,28.600000381469727,12.300000190734863,28.799999237060547,0.41032999753952026,0.1764705926179886,0.41319942474365234,0.41319942474365234,2.0028693675994873,2.341463327407837
1687,2009.0,大兴安岭地区,232700.0,地级市,黑龙江省,80.5214,32.76430130004883,16.00550079345703,31.75160026550293,0.4069017767906189,0.19877324998378754,0.39432498812675476,0.39432498812675476,1.9874231815338135,1.983793020248413
1688,2010.0,大兴安岭地区,232700.0,地级市,黑龙江省,99.2165,39.36989974975586,23.530099868774414,36.31650161743164,0.396807998418808,0.2371591478586197,0.3660328984260559,0.3660328984260559,1.9692249298095703,1.5434061288833618
1689,2012.0,大兴安岭地区,232700.0,地级市,黑龙江省,147.6777,59.71720123291016,29.882400512695312,58.07810974121094,0.40437522530555725,0.2023487687110901,0.3932760953903198,0.3932760953903198,1.9889010190963745,1.9435557126998901
1690,2013.0,大兴安岭地区,232700.0,地级市,黑龙江省,162.3209,67.4625015258789,32.293800354003906,62.56460189819336,0.4156119227409363,0.19895035028457642,0.3854377567768097,0.3854377567768097,1.9698258638381958,1.9373564720153809
1691,2014.0,大兴安岭地区,232700.0,地级市,黑龙江省,128.4,62.79999923706055,12.800000190734863,52.79999923706055,0.48909658193588257,0.09968847781419754,0.4112149477005005,0.4112149477005005,1.9221184253692627,4.125
1692,2015.0,大兴安岭地区,232700.0,地级市,黑龙江省,135.1,65.69999694824219,12.899999618530273,56.400001525878906,0.48630642890930176,0.09548482298851013,0.4174685478210449,0.4174685478210449,1.9296817779541016,4.372093200683594
1693,2016.0,大兴安岭地区,232700.0,地级市,黑龙江省,143.8,71.0,13.300000190734863,59.5,0.49374130368232727,0.0924895703792572,0.4137691259384155,0.4137691259384155,1.9200278520584106,4.473684310913086
1694,2017.0,大兴安岭地区,232700.0,地级市,黑龙江省,122.8,47.79999923706055,14.699999809265137,60.29999923706055,0.38925081491470337,0.11970683932304382,0.4910423457622528,0.4910423457622528,2.1017916202545166,4.102040767669678
1695,2018.0,大兴安岭地区,232700.0,地级市,黑龙江省,128.9,49.5,15.800000190734863,63.599998474121094,0.3840186297893524,0.12257564067840576,0.4934057295322418,0.4934057295322418,2.109387159347534,4.02531623840332
1696,2019.0,大兴安岭地区,232700.0,地级市,黑龙江省,138.6044,53.58349990844727,15.749600410461426,69.27130126953125,0.3865930736064911,0.11362987011671066,0.49977707862854004,0.49977707862854004,2.1131839752197266,4.398289680480957
1697,2020.0,大兴安岭地区,232700.0,地级市,黑龙江省,141.9103,55.93899917602539,17.824499130249023,68.14679718017578,0.3941856026649475,0.12560398876667023,0.4802103638648987,0.4802103638648987,2.086024761199951,3.823209762573242
1698,2021.0,大兴安岭地区,232700.0,地级市,黑龙江省,153.1,57.79999923706055,25.399999618530273,69.9000015258789,0.3775310218334198,0.16590464115142822,0.456564337015152,0.456564337015152,2.079033374786377,2.7519686222076416
1699,2022.0,大兴安岭地区,232700.0,地级市,黑龙江省,168.0,58.5,30.2,79.3,0.3482142857142857,0.17976190476190476,0.4720238095238095,0.4720238095238095,2.123809523809524,2.6258278145695364
1700,2023.0,大兴安岭地区,232700.0,地级市,黑龙江省,151.8,51.2,15.7,85.0,0.3372859025032938,0.10342555994729906,0.5599472990777338,0.5599472990777338,2.2239789196310933,5.414012738853503
1701,2000.0,上海市,310000.0,直辖市,上海市,4812.15,74.76000213623047,2215.75,2521.639892578125,0.015535675920546055,0.46044906973838806,0.5240152478218079,0.5240152478218079,2.508479595184326,1.1380525827407837
1702,2001.0,上海市,310000.0,直辖市,上海市,5257.66,76.05000305175781,2413.830078125,2767.780029296875,0.014464610256254673,0.45910730957984924,0.5264281034469604,0.5264281034469604,2.5119636058807373,1.1466342210769653
1703,2002.0,上海市,310000.0,直辖市,上海市,5795.02,77.69000244140625,2635.280029296875,3082.050048828125,0.013406339101493359,0.45474907755851746,0.5318446159362793,0.5318446159362793,2.5184383392333984,1.1695342063903809
1704,2003.0,上海市,310000.0,直辖市,上海市,6804.04,78.98999786376953,3239.6201171875,3485.429931640625,0.011609278619289398,0.4761318564414978,0.5122588872909546,0.5122588872909546,2.5006496906280518,1.0758761167526245
1705,2004.0,上海市,310000.0,直辖市,上海市,8101.55,81.38999938964844,3872.159912109375,4148.0,0.010046225972473621,0.4779529869556427,0.5120007991790771,0.5120007991790771,2.5019545555114746,1.0712367296218872
1706,2005.0,上海市,310000.0,直辖市,上海市,9197.13,88.05999755859375,4314.89990234375,4794.169921875,0.009574726223945618,0.46915721893310547,0.5212680101394653,0.5212680101394653,2.511693239212036,1.1110732555389404
1707,2006.0,上海市,310000.0,直辖市,上海市,10598.86,91.5500030517578,4929.16015625,5578.14990234375,0.00863772165030241,0.4650651216506958,0.5262971520423889,0.5262971520423889,2.5176594257354736,1.1316633224487305
1708,2007.0,上海市,310000.0,直辖市,上海市,12878.68,99.38999938964844,5677.509765625,7101.77978515625,0.007717405911535025,0.44084563851356506,0.5514369606971741,0.5514369606971741,2.543719530105591,1.2508617639541626
1709,2008.0,上海市,310000.0,直辖市,上海市,14536.9,109.37000274658205,6215.4501953125,8212.080078125,0.007523612584918737,0.4275636672973633,0.564912736415863,0.564912736415863,2.557389259338379,1.3212366104125977
1710,2009.0,上海市,310000.0,直辖市,上海市,15742.44,112.37000274658205,6184.7900390625,9445.2802734375,0.007138029672205448,0.3928736746311188,0.5999883413314819,0.5999883413314819,2.59285044670105,1.5271787643432617
1711,2010.0,上海市,310000.0,直辖市,上海市,17915.41,114.4499969482422,7434.89013671875,10366.0703125,0.006388355046510696,0.41499972343444824,0.5786119699478149,0.5786119699478149,2.572223663330078,1.3942465782165527
1712,2011.0,上海市,310000.0,直辖市,上海市,20009.68,126.44000244140624,8169.33984375,11713.900390625,0.006318941712379456,0.40826937556266785,0.5854116678237915,0.5854116678237915,2.5790927410125732,1.4338858127593994
1713,2012.0,上海市,310000.0,直辖市,上海市,21305.59,129.3300018310547,8174.1298828125,13002.1298828125,0.006070238072425127,0.38366127014160156,0.6102684736251831,0.6102684736251831,2.6041982173919678,1.5906438827514648
1714,2013.0,上海市,310000.0,直辖市,上海市,23204.12,131.6300048828125,8286.5302734375,14785.9599609375,0.005672699771821499,0.35711461305618286,0.6372126936912537,0.6372126936912537,2.631540060043335,1.7843366861343384
1715,2014.0,上海市,310000.0,直辖市,上海市,25269.75,131.9600067138672,8633.25,16504.5390625,0.005222054198384285,0.34164366126060486,0.6531342267990112,0.6531342267990112,2.64791202545166,1.9117411375045776
1716,2015.0,上海市,310000.0,直辖市,上海市,26887.02,125.52999877929688,8408.650390625,18352.83984375,0.004668795503675938,0.31274014711380005,0.6825910806655884,0.6825910806655884,2.677922248840332,2.182614326477051
1717,2016.0,上海市,310000.0,直辖市,上海市,29887.02,114.33999633789062,8570.240234375,21202.439453125,0.0038257408887147903,0.2867545783519745,0.7094196677207947,0.7094196677207947,2.7055938243865967,2.4739608764648438
1718,2017.0,上海市,310000.0,直辖市,上海市,32925.01,110.77999877929688,9525.8896484375,23288.33984375,0.0033646156080067158,0.28932079672813416,0.7073146104812622,0.7073146104812622,2.7039499282836914,2.444741725921631
1719,2018.0,上海市,310000.0,直辖市,上海市,36011.82,104.77999877929688,10360.7802734375,25546.259765625,0.002909600269049406,0.2877049744129181,0.7093853950500488,0.7093853950500488,2.7064757347106934,2.4656693935394287
1720,2019.0,上海市,310000.0,直辖市,上海市,38155.32,103.87999725341795,10299.16015625,27752.279296875,0.0027225560043007135,0.2699272334575653,0.7273501753807068,0.7273501753807068,2.7246274948120117,2.6946158409118652
1721,2020.0,上海市,310000.0,直辖市,上海市,38700.58,103.57,10289.47,28307.54,0.002676187281947712,0.2658737931059431,0.7314500196121092,0.7314500196121092,2.7287738323301616,2.7511174044921654
1722,2021.0,上海市,310000.0,直辖市,上海市,43214.85,99.97000122070312,11449.3203125,31665.560546875,0.0023133251816034317,0.26493948698043823,0.7327471971511841,0.7327471971511841,2.730433940887451,2.7657153606414795
1723,2022.0,上海市,310000.0,直辖市,上海市,44652.8,97.0,11458.4,33097.4,0.002172316181740003,0.2566110075963881,0.7412166762218718,0.7412166762218718,2.7390443600401317,2.8884835579138453
