row_id,field_001,field_002,field_003,field_004,field_005,field_006,field_007,field_008,field_009,field_010,field_011,field_012,field_013,field_014,field_015,field_016,field_017,field_018,field_019,field_020,field_021,field_022,field_023,field_024,field_025,field_026,field_027,field_028,field_029,field_030,field_031,field_032,field_033,field_034,field_035,field_036,field_037,field_038,field_039,field_040,field_041,field_042,field_043,field_044,field_045,field_046,field_047,field_048,field_049,field_050,field_051,field_052,field_053,field_054,field_055,field_056,field_057,field_058,field_059,field_060,field_061,field_062,field_063,field_064
40,,辽宁,2.51369540070233e-06,2.89005942497191e-06,1.36222570286993e-06,9.3472327398729e-07,9.99111907977611e-07,0.0,1.28334681822562e-05,3.88530356094261e-06,7.37670204751916e-07,7.76377649295203e-07,5.9947001843061e-07,6.56479075605481e-07,3.2359879922511e-07,3.83385015916451e-07,1.63406214446612e-06,7.38245268688751e-07,4.54680295286272e-07,3.17464645564072e-07,1.96732951380429e-07,1.54988660023485e-07,1.38386925551589e-07,2.4894720733498e-07,2.22959085425158e-07,1.91738701040809e-07,1.4210821096945e-07,9.85167995621365e-08,4.31290159583325e-07,3.04414385083519e-07,2.59572333268543e-07,4.44215316586644e-07,1.16277173682389e-07,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05,3.49901684804303e-05
41,,吉林,1.32965769262304e-06,1.41274507186678e-06,8.2164555855301e-07,6.15702057258737e-07,7.08558548149533e-07,1.28334681822562e-05,0.0,1.87386065338723e-05,4.94246543787789e-07,5.02805363351455e-07,4.12960424984549e-07,4.3738529976159e-07,2.44690751385797e-07,2.79105416294612e-07,8.94729663895834e-07,4.86824027165189e-07,3.220968788427e-07,2.3708375858214e-07,1.55958030182459e-07,1.25874812044144e-07,1.13599070752167e-07,1.94294399265996e-07,1.77891377473e-07,1.53088403318996e-07,1.17418123490832e-07,8.64906896372577e-08,3.18022645870874e-07,2.43661551030617e-07,2.13340285568614e-07,3.45821487542397e-07,1.09052963049143e-07,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05,4.31268256118578e-05
42,,黑龙江,8.95298313572889e-07,9.1897391988728e-07,5.9534294126833e-07,4.69077953147961e-07,5.61483165129792e-07,3.88530356094261e-06,1.87386065338723e-05,0.0,3.66656496017179e-07,3.71406685790235e-07,3.13347112019058e-07,3.29719616396616e-07,1.97259398698294e-07,2.2200776543626e-07,6.14317113972036e-07,3.69900286891602e-07,2.53282197294786e-07,1.92629128682328e-07,1.31099891494383e-07,1.08106717079238e-07,9.79608332808047e-08,1.63659229741111e-07,1.52344627191567e-07,1.30534768078312e-07,1.02610224976897e-07,7.93040584387907e-08,2.59208932451823e-07,2.10022650133013e-07,1.87303564660159e-07,2.92666504490587e-07,1.05625191312212e-07,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05,3.13150593823485e-05
43,,上海,9.21015651692689e-07,1.095030191421e-06,1.00435166008755e-06,8.44776994935612e-07,5.34360132266059e-07,7.37670204751916e-07,4.94246543787789e-07,3.66656496017179e-07,0.0,1.22203528286999e-05,4.0178768970177e-05,6.4412195186644e-06,2.75073217860465e-06,2.49691366872843e-06,1.99927137517108e-06,1.46829275803674e-06,2.12043955818686e-06,1.21792294992393e-06,6.87243843567446e-07,3.82238826771303e-07,3.61660833195382e-07,4.91685445438076e-07,3.6715353758832e-07,4.19172053148581e-07,2.57569536403616e-07,1.18915621037853e-07,6.52479246050502e-07,3.32731258029431e-07,2.71319882326177e-07,3.94083069302129e-07,9.3349993076043e-08,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05,8.17216248270876e-05
44,,江苏,1.34984704831219e-06,1.61243499452291e-06,1.70037665453842e-06,1.45002203969492e-06,7.79252429388297e-07,7.76377649295203e-07,5.02805363351455e-07,3.71406685790235e-07,1.22203528286999e-05,0.0,1.47558664296396e-05,5.51677780343823e-05,2.23187142793611e-06,4.13912261893345e-06,3.92624743003272e-06,3.39002219681433e-06,4.95463605929675e-06,1.96502232892537e-06,7.89100884066629e-07,4.63336872042965e-07,4.0557042260731e-07,7.29400009505645e-07,5.22277494885768e-07,5.66398049376283e-07,3.27141182548908e-07,1.44848349853704e-07,1.10311442523447e-06,4.77078329407596e-07,3.74555106117752e-07,5.77616680640703e-07,1.11457756890555e-07,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733,0.000117885337782733
45,,浙江,8.22174310950011e-07,9.55106571353451e-07,9.52054552217304e-07,8.41015160398893e-07,5.1594317023662e-07,5.9947001843061e-07,4.12960424984549e-07,3.13347112019058e-07,4.0178768970177e-05,1.47558664296396e-05,0.0,9.8681150453306e-06,4.59799528355943e-06,4.28234964910134e-06,1.76815366690593e-06,1.5975562808129e-06,3.07201802805328e-06,1.71092002701964e-06,9.09280832622021e-07,4.67617076732402e-07,4.41388544379447e-07,5.83000208462858e-07,4.20106648258906e-07,5.06042102534686e-07,2.97786516436965e-07,1.27960802573179e-07,7.2588559010641e-07,3.55594303634762e-07,2.88341047966706e-07,4.07726291565116e-07,9.50830895439727e-08,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05,9.28696277560077e-05
46,,安徽,1.24048998879833e-06,1.43454326743178e-06,1.68843290535666e-06,1.54883375274162e-06,7.92096310986109e-07,6.56479075605481e-07,4.3738529976159e-07,3.29719616396616e-07,6.4412195186644e-06,5.51677780343823e-05,9.8681150453306e-06,0.0,2.44385952806145e-06,6.89511252136891e-06,3.38569199326617e-06,4.3299138843786e-06,1.0099992268013e-05,2.95176996485171e-06,9.60486296747244e-07,5.54692729966667e-07,4.70763618324843e-07,9.22856421775219e-07,6.31068770495461e-07,7.01306222875795e-07,3.83952724350648e-07,1.59162652891152e-07,1.36364313664281e-06,5.41597316831352e-07,4.19317397709827e-07,6.36417029932847e-07,1.16693686288433e-07,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228,0.000117573390980228
47,,福建,4.28562893944257e-07,4.71329066846624e-07,5.03540220672731e-07,4.87113731237006e-07,3.22909422972098e-07,3.2359879922511e-07,2.44690751385797e-07,1.97259398698294e-07,2.75073217860465e-06,2.23187142793611e-06,4.59799528355943e-06,2.44385952806145e-06,0.0,5.06301741042811e-06,7.29762137613566e-07,8.44453339685081e-07,2.12550421618131e-06,2.08540082624535e-06,2.07008811483366e-06,7.13976964125039e-07,7.71941879697738e-07,5.87650225859901e-07,4.10704104334578e-07,6.15697403619446e-07,3.51814198962127e-07,1.28903884102155e-07,5.38573949435405e-07,2.894514269539e-07,2.4156466593424e-07,2.99248302586617e-07,8.34012063493931e-08,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05,3.29546169600912e-05
48,,江西,6.47389318035485e-07,7.04895304734144e-07,8.61833576372457e-07,8.88699347168188e-07,5.1242325611718e-07,3.83385015916451e-07,2.79105416294612e-07,2.2200776543626e-07,2.49691366872843e-06,4.13912261893345e-06,4.28234964910134e-06,6.89511252136891e-06,5.06301741042811e-06,0.0,1.23211477418648e-06,2.0132387364929e-06,1.53752846990869e-05,1.17366890003745e-05,2.44463659243738e-06,1.01961549206598e-06,8.58806034668077e-07,1.27105070575694e-06,7.72556200690397e-07,1.15455111726849e-06,5.42885387421686e-07,1.76388517346131e-07,1.17290442658038e-06,4.99116962748448e-07,3.95314234455899e-07,5.08894416485322e-07,1.09612875736757e-07,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05,6.86599150424378e-05
49,,山东,7.8488700673347e-06,1.17402371430002e-05,1.11346547495988e-05,5.30309445198088e-06,2.25483898509493e-06,1.63406214446612e-06,8.94729663895834e-07,6.14317113972036e-07,1.99927137517108e-06,3.92624743003272e-06,1.76815366690593e-06,3.38569199326617e-06,7.29762137613566e-07,1.23211477418648e-06,0.0,6.52599901140522e-06,1.91333025694905e-06,9.7918828857159e-07,4.27969821909067e-07,3.20174872387469e-07,2.65668301306124e-07,6.55673962735126e-07,5.28575679206593e-07,4.43160995511083e-07,2.83274370293561e-07,1.55792233925529e-07,1.54346813877918e-06,6.81669511027226e-07,5.18101544275423e-07,1.03878008036423e-06,1.44215054196627e-07,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05,7.08910878193625e-05
50,,河南,2.5995333118572e-06,2.72007528133009e-06,6.11325667672439e-06,7.88405361531871e-06,2.08361956836507e-06,7.38245268688751e-07,4.86824027165189e-07,3.69900286891602e-07,1.46829275803674e-06,3.39002219681433e-06,1.5975562808129e-06,4.3299138843786e-06,8.44453339685081e-07,2.0132387364929e-06,6.52599901140522e-06,0.0,4.6606176663777e-06,1.98397163477209e-06,6.22861399600292e-07,4.91001135630582e-07,3.72674415973367e-07,1.40370753992436e-06,1.02404998185349e-06,7.92076946585634e-07,4.50469349784075e-07,2.11315090504178e-07,5.04476657751267e-06,1.19260360430739e-06,8.24182608186336e-07,1.66530640564317e-06,1.66190947381492e-07,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05,6.40707795480036e-05
51,,湖北,9.22198306326059e-07,9.95927511946915e-07,1.37142861919933e-06,1.49384093843617e-06,7.49659123669176e-07,4.54680295286272e-07,3.220968788427e-07,2.53282197294786e-07,2.12043955818686e-06,4.95463605929675e-06,3.07201802805328e-06,1.0099992268013e-05,2.12550421618131e-06,1.53752846990869e-05,1.91333025694905e-06,4.6606176663777e-06,0.0,1.17403438299191e-05,1.50278144395994e-06,8.91305072851205e-07,6.74956317207647e-07,1.82365650701104e-06,1.05718666782935e-06,1.29179544598417e-06,5.92423754767048e-07,2.01919240084195e-07,2.18127963642499e-06,7.22226646761503e-07,5.44097464803951e-07,7.59048461945022e-07,1.2957032396122e-07,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05,7.49975274366568e-05
52,,湖南,5.77367939163203e-07,6.06941533368208e-07,8.06536764720484e-07,9.08897347961612e-07,5.24981683471439e-07,3.17464645564072e-07,2.3708375858214e-07,1.92629128682328e-07,1.21792294992393e-06,1.96502232892537e-06,1.71092002701964e-06,2.95176996485171e-06,2.08540082624535e-06,1.17366890003745e-05,9.7918828857159e-07,1.98397163477209e-06,1.17403438299191e-05,0.0,3.14634547199275e-06,1.69489012828688e-06,1.14690797677537e-06,2.66940557950274e-06,1.3272761045887e-06,2.42923700652968e-06,8.75892030328649e-07,2.26966764296711e-07,1.6667238898334e-06,6.63196557019539e-07,5.1695346666798e-07,6.12293606204239e-07,1.25082705343175e-07,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05,5.76443029394866e-05
53,,广东,2.90091788946168e-07,3.03878701732109e-07,3.59942292353648e-07,3.85042677955891e-07,2.64673467994823e-07,1.96732951380429e-07,1.55958030182459e-07,1.31099891494383e-07,6.87243843567446e-07,7.89100884066629e-07,9.09280832622021e-07,9.60486296747244e-07,2.07008811483366e-06,2.44463659243738e-06,4.27969821909067e-07,6.22861399600292e-07,1.50278144395994e-06,3.14634547199275e-06,0.0,3.80874677342037e-06,4.79240742561566e-06,1.04399823781247e-06,6.75608891190692e-07,1.68350290089409e-06,8.10215824073853e-07,1.88014746539629e-07,5.80616365414535e-07,3.39772629061881e-07,2.89845016282697e-07,3.02991788091126e-07,9.31944948396593e-08,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05,3.0257129597013e-05
54,,广西,2.38585523355129e-07,2.43358319207468e-07,2.99987307068984e-07,3.36924880160943e-07,2.43492746078129e-07,1.54988660023485e-07,1.25874812044144e-07,1.08106717079238e-07,3.82238826771303e-07,4.63336872042965e-07,4.67617076732402e-07,5.54692729966667e-07,7.13976964125039e-07,1.01961549206598e-06,3.20174872387469e-07,4.91001135630582e-07,8.91305072851205e-07,1.69489012828688e-06,3.80874677342037e-06,0.0,8.44080792328731e-06,1.52990957217194e-06,1.0549128203529e-06,4.59203810932825e-06,2.34370092868788e-06,2.84784347128953e-07,5.90020143773825e-07,4.02692357211412e-07,3.55446108083585e-07,3.19773746552459e-07,1.095836541758e-07,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05,3.25825846200527e-05
55,,海南,1.97606942126148e-07,2.03471066167067e-07,2.39702455725677e-07,2.59986149981249e-07,1.92278265757579e-07,1.38386925551589e-07,1.13599070752167e-07,9.79608332808047e-08,3.61660833195382e-07,4.0557042260731e-07,4.41388544379447e-07,4.70763618324843e-07,7.71941879697738e-07,8.58806034668077e-07,2.65668301306124e-07,3.72674415973367e-07,6.74956317207647e-07,1.14690797677537e-06,4.79240742561566e-06,8.44080792328731e-06,0.0,7.86658869743624e-07,5.81971687717161e-07,1.54817755205465e-06,1.05099000512361e-06,2.08186272199274e-07,3.98872155971836e-07,2.77225918574497e-07,2.47583499104257e-07,2.33691831979171e-07,8.83376329900544e-08,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05,2.58682408278387e-05
56,,重庆,4.96406402592566e-07,4.89590125308892e-07,7.17633523895433e-07,9.34124741697383e-07,6.00542552743286e-07,2.4894720733498e-07,1.94294399265996e-07,1.63659229741111e-07,4.91685445438076e-07,7.29400009505645e-07,5.83000208462858e-07,9.22856421775219e-07,5.87650225859901e-07,1.27105070575694e-06,6.55673962735126e-07,1.40370753992436e-06,1.82365650701104e-06,2.66940557950274e-06,1.04399823781247e-06,1.52990957217194e-06,7.86658869743624e-07,0.0,1.51009569366435e-05,7.67882481195969e-06,2.36722288634759e-06,4.47429306630002e-07,3.37012664495437e-06,1.67866323496002e-06,1.25953306454863e-06,1.06964455043399e-06,1.89504777240322e-07,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05,5.15057576819977e-05
57,,四川,4.40941650306123e-07,4.26461162624737e-07,6.21966639241931e-07,8.22777649721731e-07,5.87264372903247e-07,2.22959085425158e-07,1.77891377473e-07,1.52344627191567e-07,3.6715353758832e-07,5.22277494885768e-07,4.20106648258906e-07,6.31068770495461e-07,4.10704104334578e-07,7.72556200690397e-07,5.28575679206593e-07,1.02404998185349e-06,1.05718666782935e-06,1.3272761045887e-06,6.75608891190692e-07,1.0549128203529e-06,5.81971687717161e-07,1.51009569366435e-05,0.0,3.88257343987251e-06,2.62139490345393e-06,6.37085836633607e-07,2.79557117671297e-06,2.52127353066678e-06,2.00140821977239e-06,1.24166300599827e-06,2.33511247008064e-07,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05,4.38614934506418e-05
58,,贵州,3.34261666552873e-07,3.35084292634781e-07,4.4754075363024e-07,5.37302628214998e-07,3.7221352354214e-07,1.91738701040809e-07,1.53088403318996e-07,1.30534768078312e-07,4.19172053148581e-07,5.66398049376283e-07,5.06042102534686e-07,7.01306222875795e-07,6.15697403619446e-07,1.15455111726849e-06,4.43160995511083e-07,7.92076946585634e-07,1.29179544598417e-06,2.42923700652968e-06,1.68350290089409e-06,4.59203810932825e-06,1.54817755205465e-06,7.67882481195969e-06,3.88257343987251e-06,0.0,5.48714296315299e-06,4.19364238466709e-07,1.24934634422773e-06,8.06462423839268e-07,6.82159272557788e-07,5.67740784220748e-07,1.51814258983528e-07,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05,4.0170349180005e-05
59,,云南,2.33755388617288e-07,2.3133513102613e-07,2.9889304549584e-07,3.54990493486631e-07,2.73789442680335e-07,1.4210821096945e-07,1.17418123490832e-07,1.02610224976897e-07,2.57569536403616e-07,3.27141182548908e-07,2.97786516436965e-07,3.83952724350648e-07,3.51814198962127e-07,5.42885387421686e-07,2.83274370293561e-07,4.50469349784075e-07,5.92423754767048e-07,8.75892030328649e-07,8.10215824073853e-07,2.34370092868788e-06,1.05099000512361e-06,2.36722288634759e-06,2.62139490345393e-06,5.48714296315299e-06,0.0,6.70993909535159e-07,7.21637316243822e-07,6.62112231110873e-07,6.24363396924176e-07,4.36025631735037e-07,1.64544037570809e-07,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05,2.40784531460004e-05
