row_id,id,province,year,digital_economy_index,carbon_emission_index,coupling_degree,coordination_degree,coupling_coordination_degree
274,23,四川,2020,0.346329002478928,0.23822160161361,0.282278554082936,0.196272723866603,0.235379652262009
275,23,四川,2021,0.355730870659292,0.243004091747111,0.288755668396377,0.200655694734414,0.240708265854281
276,23,四川,2022,0.369360301346827,0.243474538995988,0.293487978077525,0.203282839148509,0.244256155377003
277,24,贵州,2011,0.035421274963507,0.174596873053481,0.0588943756202976,0.0347140948240709,0.0452157598618829
278,24,贵州,2012,0.0717189165643499,0.187397594068413,0.103736750549257,0.0669812062554861,0.0833571393751831
279,24,贵州,2013,0.107819315388984,0.210117369655486,0.142510833214606,0.0959271203380839,0.116921571351304
280,24,贵州,2014,0.135762189018093,0.218557892725298,0.167486402676195,0.115324043141562,0.1389791679636
281,24,贵州,2015,0.172712661037266,0.228127912010243,0.196589773538191,0.137700298372536,0.164531062335348
282,24,贵州,2016,0.187697278115299,0.237938786076765,0.209852812117512,0.147365268577509,0.175855099497975
283,24,贵州,2017,0.198788738749026,0.247663377387782,0.22055082122247,0.155026794169355,0.184908860700449
284,24,贵州,2018,0.219085727412112,0.256987790473268,0.236527993667662,0.166723006750528,0.198581616180709
285,24,贵州,2019,0.233458928233158,0.262181231382944,0.246987852352081,0.174354273062234,0.207517197966938
286,24,贵州,2020,0.236703685331564,0.267642636641442,0.251224191333656,0.177309020864221,0.211055242490624
287,24,贵州,2021,0.265803812339914,0.272755251787532,0.26923466928672,0.190361803620101,0.226389039581163
288,24,贵州,2022,0.27144944148114,0.275916971501823,0.273664974806076,0.193503914335839,0.230120063970082
289,25,云南,2011,0.0474750456253907,0.212907056867661,0.0776379954073808,0.0463370297816438,0.0599792806340567
290,25,云南,2012,0.0846737508659811,0.22249650579786,0.122665611606379,0.0791368502917405,0.0985259871386166
291,25,云南,2013,0.123498741358272,0.234182271644655,0.161715130214637,0.109239164142748,0.132912097470029
292,25,云南,2014,0.142800683207924,0.237063327982097,0.178236443580612,0.122322298120494,0.147655990015997
293,25,云南,2015,0.186204481992062,0.239381181226355,0.209470631655303,0.146975231872931,0.175462231429181
294,25,云南,2016,0.195542114541817,0.241658439040668,0.216168080207939,0.152010602294275,0.181272833235447
295,25,云南,2017,0.201917682709188,0.246349357630405,0.221931513822409,0.156164034260733,0.186165841464268
296,25,云南,2018,0.220494934347318,0.251545340937096,0.234998903014707,0.165810981645665,0.197396552134334
297,25,云南,2019,0.234525744055981,0.25413202411349,0.243935555417176,0.172349813997541,0.205042063010342
298,25,云南,2020,0.243477041710059,0.254305513925897,0.248773499674488,0.17586782220817,0.209168003315175
299,25,云南,2021,0.250064800703056,0.257944287157269,0.253943436453677,0.179543530292775,0.213527284147886
300,25,云南,2022,0.256767281151308,0.256976795233765,0.256871995470729,0.181635914789837,0.216002731189254
301,26,陕西,2011,0.0707755745339943,0.261594829633388,0.111408983051941,0.0683192609540189,0.0872432197121785
302,26,陕西,2012,0.106611814077968,0.267291019928859,0.152426662381733,0.0990254487299519,0.122858124032398
303,26,陕西,2013,0.145691254982483,0.278951171100691,0.191411614573494,0.12913888146297,0.157221759960389
304,26,陕西,2014,0.171739976295037,0.281091491845293,0.213212418052568,0.146551452911127,0.176767049090883
305,26,陕西,2015,0.209353620621377,0.282594343734117,0.240521979211229,0.168220638453549,0.20114860403449
306,26,陕西,2016,0.223057311382272,0.284700125251195,0.250136935107341,0.175584333844352,0.209571293646554
307,26,陕西,2017,0.234657710759192,0.290892804676527,0.259766616592972,0.182640144200122,0.217816005639894
308,26,陕西,2018,0.258361701262684,0.305601357380072,0.280003044138803,0.197301092959772,0.235042350738434
309,26,陕西,2019,0.277173135337731,0.315050337522771,0.294900468630921,0.208100929104075,0.247727797219694
310,26,陕西,2020,0.284693493087696,0.320598760403747,0.301581196364075,0.212875911353545,0.253375949969793
311,26,陕西,2021,0.301996986058382,0.333682926824334,0.317050251731585,0.22391039182063,0.266441074333611
312,26,陕西,2022,0.313898661150216,0.335693117774421,0.324430276507417,0.229277839255217,0.272735536347197
313,27,甘肃,2011,0.0420949934776645,0.228190692765675,0.0710780201285745,0.0413965192890222,0.0542437335669111
314,27,甘肃,2012,0.0803827505013535,0.236721483831538,0.120013055096357,0.0761142412460977,0.0955756382572742
315,27,甘肃,2013,0.115702278795678,0.247151308539525,0.157617124942132,0.104788073521136,0.128516126912642
316,27,甘肃,2014,0.138636675776086,0.251311971197711,0.178695613076084,0.121390898704431,0.147282113869421
317,27,甘肃,2015,0.179612466496188,0.25149319182574,0.209560285831778,0.146163692652668,0.175014585707938
318,27,甘肃,2016,0.174892497289079,0.25563704951251,0.207693071571969,0.144344537845452,0.173145489198414
319,27,甘肃,2017,0.182181424602949,0.262552594599173,0.215104775672846,0.149677539385744,0.179433423678071
320,27,甘肃,2018,0.198802738098891,0.270668963392407,0.229235248343489,0.160227352972615,0.191650090138505
321,27,甘肃,2019,0.205735217214543,0.276912934614794,0.236075669352758,0.165144553065472,0.197450274512074
322,27,甘肃,2020,0.215644459536052,0.279503037143458,0.243455866333496,0.170735234363936,0.203878626628013
323,27,甘肃,2021,0.231874542098943,0.291664558898483,0.258355434817498,0.181505079072739,0.216547508933771
324,27,甘肃,2022,0.242121686047215,0.295425957308291,0.26613094400003,0.187264552671148,0.22324177964735
325,28,青海,2011,0.0541135806489288,0.225087697240721,0.0872510423289073,0.0526144462996233,0.0677544484237046
326,28,青海,2012,0.074404473862659,0.237107242215196,0.113265978102978,0.0709912375397941,0.0896710207184329
327,28,青海,2013,0.110528875835949,0.254083572809572,0.154046148316382,0.101354295932749,0.124952946759005
328,28,青海,2014,0.126892688335184,0.260899511288003,0.170742167608525,0.114111759628098,0.139583986146422
329,28,青海,2015,0.174689929709256,0.28264148058305,0.215924903755965,0.148598275228793,0.179125844804929
330,28,青海,2016,0.172284537942702,0.303367011889225,0.219763587394434,0.149811540613421,0.181447297026691
331,28,青海,2017,0.182089457166951,0.316099671043198,0.231070548318461,0.157782805391752,0.190942293264476
332,28,青海,2018,0.195230133590118,0.333212390823184,0.246206906404882,0.168446970460605,0.203648735548199
333,28,青海,2019,0.197895974580363,0.339953244207196,0.25016445585175,0.171028091345266,0.20684571401591
334,28,青海,2020,0.205727552828275,0.343094811296752,0.25722004251299,0.176439257492874,0.213034535494312
335,28,青海,2021,0.225049852552566,0.355263792597652,0.275547765624814,0.190114445683678,0.228879030758909
336,28,青海,2022,0.240398074310789,0.36218110807525,0.28898323565801,0.200292411432477,0.240585014357717
337,29,宁夏,2011,0.0617278250824067,0.308260515309268,0.102858653052037,0.0605262515387189,0.0789027801003322
338,29,宁夏,2012,0.0949492572372589,0.316297960430602,0.146054514745925,0.0909401553898413,0.115248515245891
339,29,宁夏,2013,0.124684208818019,0.333768955102535,0.181548395212682,0.116800496343519,0.145619169999044
340,29,宁夏,2014,0.147228244982973,0.335882791479273,0.20472077918816,0.134842996045496,0.16614801599327
341,29,宁夏,2015,0.188533123906537,0.327247616233933,0.239237375799446,0.163361598298791,0.197692185185469
342,29,宁夏,2016,0.17794892587721,0.340706021814117,0.233790387584625,0.157730872908908,0.192031148284425
343,29,宁夏,2017,0.190847311225931,0.387431205186841,0.255725231688021,0.171203003605251,0.209238925065672
344,29,宁夏,2018,0.205660321345629,0.42040381306555,0.276202959210579,0.184739544605973,0.225888487761958
345,29,宁夏,2019,0.204875465708182,0.462943858626331,0.284046403500908,0.187349106527303,0.23068558669364
346,29,宁夏,2020,0.210920006277512,0.474905202641459,0.292106522244195,0.192763572640156,0.237292007491365
347,29,宁夏,2021,0.22664138921595,0.527480616872771,0.317054637916153,0.208233563108112,0.256946330881048
348,29,宁夏,2022,0.238270850340762,0.546927089211641,0.331933582747662,0.218441419002266,0.26927317510273
349,30,新疆,2011,0.0531061833736416,0.239508533754306,0.0869360518701906,0.0518469696093743,0.0671369558385898
350,30,新疆,2012,0.0895482362698271,0.252758931612442,0.132244478941935,0.0844075103256175,0.105652388623245
351,30,新疆,2013,0.124314071171319,0.271115224274882,0.170465049880055,0.113001192069497,0.138790323303293
352,30,新疆,2014,0.13069551852127,0.3004873972891,0.182161002942321,0.119849824712845,0.147756435637008
353,30,新疆,2015,0.165788293409668,0.31050755300568,0.216161940907343,0.146247736117673,0.177800996882754
354,30,新疆,2016,0.154293531144434,0.323580901552719,0.208952128406119,0.139270870263342,0.170589990229491
355,30,新疆,2017,0.164958903437161,0.356830715234592,0.225617380612646,0.14973319813143,0.183799923702834
356,30,新疆,2018,0.185263711185515,0.389856631942287,0.251169298137185,0.167330931458411,0.205008274494106
357,30,新疆,2019,0.192451600075346,0.407656471343992,0.261466705507446,0.174032808805757,0.213316162464659
358,30,新疆,2020,0.197255977180685,0.42016288587333,0.268471359031833,0.178557404458096,0.218946452449136
359,30,新疆,2021,0.214529867067072,0.458056477187584,0.292205739827087,0.194277983701086,0.238262758230258
360,30,新疆,2022,0.221876773816619,0.470331414369904,0.301515118214354,0.200668687189017,0.245976915461016
